coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Mon May 16 15:39:09 +0000 2016,ymm rmwb,,,0,732233934969278465,,,,en,,,,3,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Premier Notley will be providing an update on the wildfire and provincial assistance at 11 a.m. #ymm #rmwb @Mix1037radio,https://twitter.com/Vandecision/status/732233934969278465,Fri Dec 23 22:01:30 +0000 2011,444996355,false,"Lapsed @CKOMNews journo, @huskiesMHKY analyst, @huskiesWHKY PxP. From #ldnont, in #yxe via #ymm. Dog owner. Tweets are my own. He/him",21479,2596,600,40,"Saskatoon, Saskatchewan",Chris Vandenbreekel,Vandecision,24405,,http://www.ckom.com/,false
,Sun May 08 12:17:55 +0000 2016,,https://twitter.com/goodnewsnetwork/status/729053290399301632/photo/1,http://www.goodnewsnetwork.org/refugee-give-back-to-host-country-and-canadians-displaced-by-wildfire/,0,729284190588444674,,,,en,,false,,9,729053290399301632,goodnewsnetwork,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Refugees Give Back To Host Country and Canadians Displaced by Wildfire https://t.co/Fvsl761uOI https://t.co/3chtkrt4cc,https://twitter.com/FalconerAdamson/status/729284190588444674,Mon Jun 10 15:10:36 +0000 2013,1498554170,false,"Paint and cultural theory. Fine art, tough questions and hard answers.",1771,172,501,4,"Toronto, Canada",MichaelAdamson,FalconerAdamson,3931,,http://www.michaeladamson.art,false
,Mon May 09 21:55:14 +0000 2016,ymmfire,https://twitter.com/awwoa/status/729791867664093184/photo/1,http://bit.ly/1YivPk7,0,729791867664093184,,,,en,,false,,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fort McMurray Wildfire Relief - @APWAupdates requesting volunteers &amp; resources. https://t.co/tZyPT3TbIX #ymmfire https://t.co/AXQPlLHBwh,https://twitter.com/awwoa/status/729791867664093184,Tue Nov 09 04:00:27 +0000 2010,213526308,false,The Alberta Water & Wastewater Operators Association is a not for profit association dedicated to training and networking of our 2000+ members.,2186,1247,634,47,Alberta,AWWOA,awwoa,8360,,https://awwoa.ca/,false
,Fri May 06 10:52:06 +0000 2016,ymm rmwb,,,0,728537818344128512,,,,en,,,728231795351801857,4,728248050825601024,LaurenOHareCDA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The latest updates on the wildfire situation, including structural damage in several communities. #ymm #rmwb  https://t.co/SzUloePL8o",https://twitter.com/FMSPCA/status/728537818344128512,Mon Jan 17 00:33:43 +0000 2011,239171363,false,"The FMSPCA is dedicated to ensuring all companion animals in our region achieve the 5 Freedoms through education, advocacy & a second chance for a forever home",53005,17074,11652,269,"Fort McMurray, Alberta, Canada",Fort McMurray SPCA,FMSPCA,102691,,http://www.fortmcmurrayspca.ca,false
,Mon May 16 23:05:36 +0000 2016,ymm,,http://www.cbc.ca/news/canada/edmonton/growing-wildfire-forces-evacuation-of-fort-mcmurray-oilfield-camps-1.3585037,0,732346289652928512,,,,en,,false,,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Happening now: mandatory evacuation of oilfield camps north of #ymm. https://t.co/1VbTwZkczJ,https://twitter.com/_rossandrea/status/732346289652928512,Thu Feb 09 19:21:18 +0000 2012,487806121,false,"Stories, scams, stonks at @BCSC_info. Former @cbcnews reporter/editor/senior producer.",26390,5344,2370,106,"Vancouver, British Columbia",Andrea Ross,_rossandrea,17528,,,true
,Sun May 08 16:33:02 +0000 2016,,https://twitter.com/chronicleherald/status/729348394884337664/photo/1,http://herald.ca/mwe,2,729348394884337664,,,,en,,false,,3,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VIDEO: Alberta government offers help on meds, kids and moms affected by wildfire https://t.co/zcuHz70sFX https://t.co/VqZ9jF8hFU",https://twitter.com/chronicleherald/status/729348394884337664,Tue Sep 30 20:53:15 +0000 2008,16534576,false,The biggest and best news site in Atlantic Canada. Email us at newsroom@herald.ca,601,138042,895,1310,"Halifax, Nova Scotia, Canada",The Chronicle Herald,chronicleherald,179921,,https://saltwire.com/halifax,true
,Mon May 09 02:21:01 +0000 2016,,,http://goo.gl/fb/8A9be9,0,729496366137933824,,,,en,,false,,0,,,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Alberta Wildfire Update – May 8 2016: A pink car remains among the ruins of destroyed… https://t.co/SXCxV5oKIl,https://twitter.com/NetNewsLedger/status/729496366137933824,Fri Dec 12 21:17:32 +0000 2008,18086190,false,"Thunder Bay News: https://t.co/rMBgTDh1Az offers news, opinions, politics, and sports updates along with global news and views from Thunder Bay, Ontario, Canada.",806,6730,3690,146,"Thunder Bay, Ontario, Canada",NetNewsLedger,NetNewsLedger,39946,,http://www.netnewsledger.com,false
,Thu May 12 14:43:11 +0000 2016,ymmfire,,https://www.instagram.com/p/BFT5uONn8as/,1,730770300397359104,,,,en,,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The work lobby is piling up with donations for wildfire evacuees. #ymmfire @ Calgary, Alberta https://t.co/AUJNtnmhTd",https://twitter.com/RealMickBeale/status/730770300397359104,Tue Jun 12 12:31:14 +0000 2012,606362037,false,"Both handsome and modest. Loves family, hockey, and beer (in that order).",72,91,331,2,Calgary,Mick Beale,RealMickBeale,209,,http://ca.linkedin.com/in/mickbeale,false
,Fri May 06 12:28:36 +0000 2016,,,http://trib.in/1UEtvoF,0,728562106291781633,,,,en,,false,,0,,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Alberta wildfire bigger than New York City as evacuees airlifted: The wildfires ravaging Canada's oil hub in ... https://t.co/TfyfTwbN2n,https://twitter.com/RoyalWJohnson/status/728562106291781633,Tue Nov 08 03:51:30 +0000 2011,407473142,false,"B2B CFO® Partner helping business owners reduce stress and cash flow worries. 
#cfo, #fractionalcfo",11,66465,76236,496,Chicago,Royal W Johnson,RoyalWJohnson,174599,,http://www.b2bcfo.com/partners/rjohnson,false
,Thu May 19 20:15:55 +0000 2016,ygk,,http://www.thewhig.com/2016/05/19/canadian-wrestlers-raise-funds-for-wildfire-victims,0,733390749191012353,,,,en,,false,,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Canadian WWE wrestlers raise money for wildfire victims #ygk
https://t.co/XgRwOO2CFT",https://twitter.com/WhigStandard/status/733390749191012353,Tue Apr 14 19:35:53 +0000 2009,31204302,false,The oldest continuously published daily newspaper in Canada. Instagram: @whigstandard,79,33714,423,412,"Kingston, Ontario",The Whig-Standard,WhigStandard,45991,,http://thewhig.com,true
,Sat May 07 18:38:32 +0000 2016,,,,0,729017590673182721,,,,en,,,,3,729014509386354688,Mix1037radio,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","part 3
-Notley said Fort McMurray wildfire may reach Saskatchewan border.
-Anzac damage not as bad as first thought, 12 structures damaged.",https://twitter.com/MFerris1/status/729017590673182721,Wed Mar 11 19:18:47 +0000 2009,23811482,false,"Owner, Designer and Creative Craft Queen at Misti Howes Design. IND Senegence Distributor #227250 @beyoutybymisti on FB",2993,241,649,9,"Howick, Ontario",Misti Howes Design,MFerris1,2299,,http://www.facebook.com/MistiHowesDesign,false
,Sat May 07 22:59:53 +0000 2016,FortMacFire,,http://www.swissinfo.ch/eng/reuters/canada-wildfire-explodes-in-size--more-evacuees-reaching-south/42139394#.Vy5t8gzfqXc.facebook,0,729083360295964672,,,,en,,false,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/4FQAxGzoKy
Hot dry winds cause #FortMacFire to grow explosively. May double in size in forested areas",https://twitter.com/JohnClke/status/729083360295964672,Sat Dec 15 19:43:23 +0000 2012,1013808600,false,"Former Ontario Coalition Against Poverty (OCAP) Organizer, John Clarke.  RTs can mean anything from solidarity to hostility. 
I don't debate racists and bigots.",4293,11311,8412,260,Toronto,John Clarke,JohnClke,127063,,,false
,Sun May 08 17:00:29 +0000 2016,ctvwpb,,http://bit.ly/OLpBLD,4,729355302789779456,,,,en,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WEB POLL: Have you made a donation to help with the Fort McMurray wildfire relief efforts? Vote at: https://t.co/mgXAvNe0kK #ctvwpb,https://twitter.com/ctvwinnipeg/status/729355302789779456,Tue Feb 17 17:44:30 +0000 2009,21110041,false,"The day's top news, plus your Skywatch weather forecast. 
Instagram: https://t.co/DMhL4lLjsD",148,156326,185,835,"Winnipeg, Manitoba, Canada",CTV News Winnipeg,ctvwinnipeg,183363,,http://CTVNewsWinnipeg.ca,true
,Sun May 08 02:39:28 +0000 2016,,,http://www.cbc.ca/news/canada/edmonton/fort-mcmurray-fire-threatens-to-double-in-size-by-day-s-end-1.3571678,0,729138622071513088,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It merits national emergency to be called to pool all resources to fight it out
Fort McMurray wildfire called … https://t.co/DVUtQgvU2S",https://twitter.com/aqmufti/status/729138622071513088,Sun May 03 22:33:14 +0000 2009,37520282,false,pleace visit https://t.co/2q8sZLxIWE,1093,622,1961,2,Canada,A. Q. Mufti,aqmufti,4106,,http://www.aqmuftirealty.com,false
,Sun May 15 18:40:06 +0000 2016,ymmfire,,,0,731917085220077569,,,,en,,,,19,731865181299429376,DanielleLarivee,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Satellite maps provide survey of wildfire damage in Fort McMurray.  Higher resolution images coming. #ymmfire https://t.co/rtFV8I5enO,https://twitter.com/trevortombe/status/731917085220077569,Tue Mar 10 22:25:25 +0000 2009,23670746,false,"Professor @EconCalgary | Fellow @policy_school | Alum @econuoft @SFUBeedie | Inflation, carbon taxes, equalization, internal trade, R, and more! | 💻 📊 📝 🍻",75356,37092,5293,490,"Calgary, Alberta",Trevor Tombe,trevortombe,74734,,https://www.trevortombe.com,false
,Mon May 16 22:44:19 +0000 2016,ymm ymm ymm,,,0,732340933031645184,,,,en,,,732338103138967557,2,732339844584607744,EnservaCanada,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Wildfire N of #ymm expanding-Mandatory Evacuation for #ymm extended N. All Camps N of #ymm incl Ruth Lake Camp 1/2 https://t.co/Qi5HLEId9C,https://twitter.com/JWNenergy/status/732340933031645184,Wed Jun 16 15:19:25 +0000 2010,156299656,false,"Canada's most trusted provider of information, intelligence and insight on energy.",863,3487,774,92,"Calgary, Alberta, Canada",JWN Energy,JWNenergy,7430,,http://www.jwnenergy.com,false
,Sat May 21 05:42:27 +0000 2016,ymmfire,,http://glbn.ca/7ZmOwt,3,733895711671123968,,,,en,,false,,9,,,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros Publishing</a>",Some evacuation orders over Fort McMurray wildfire lifted in work camps #ymmfire https://t.co/bb8B6LvH46,https://twitter.com/GlobalEdmonton/status/733895711671123968,Thu Feb 19 00:16:30 +0000 2009,21258217,false,Our City. Our News.,6462,239909,621,1268,"Edmonton, AB",Global Edmonton,GlobalEdmonton,220557,,http://globalnews.ca/edmonton/,true
,Mon May 09 14:23:38 +0000 2016,,,http://www.vice.com/en_uk/read/fort-mcmurray-wildfire-relief-free-lap-dances-for-escapees?utm_source=vicetwitteruk,0,729678219012509696,,,,en,,false,,11,729677326024245250,VICEUK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Welcome to the wildfire relief effort that includes free lap dances
https://t.co/prqFoubQCq",https://twitter.com/AriesVeil/status/729678219012509696,Fri Jul 31 20:36:13 +0000 2009,61868656,false,"He/Him, Cat Dad Downey Jr., Métis.",115292,613,4002,22,"Calgary, AB, CA - Treaty 7. ",𝕬𝖗𝖎𝖊𝖘 𝖁𝖊𝖎𝖑,AriesVeil,38334,,http://thedailymosh.com/,false
,Wed May 18 23:40:06 +0000 2016,ymmfire,,,0,733079747605880832,,,,en,,,,311,733075310669783040,ScottieUpshall,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thanks again to everyone who has raised awareness for #ymmfire and for your kind words.  Donate @redcrosscanada https://t.co/tTgpO0aJlV,https://twitter.com/Zadz74/status/733079747605880832,Sat Apr 03 06:26:43 +0000 2010,129114265,false,Future Champions Tour Player 2027,194483,851,1491,16,Canada,Zadz a.k.a Mike,Zadz74,35418,,,false
,Mon May 09 05:46:48 +0000 2016,Fort,https://twitter.com/NazTabibi/status/729548151753842688/photo/1,,2,729548151753842688,,,,en,"Calgary, Alberta",false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",All our thoughts and pray for our # firefighters all cross canada to fighting wildfire in #Fort Mac https://t.co/0Gu6NmRenA,https://twitter.com/NazTabibi/status/729548151753842688,Tue Sep 09 06:43:14 +0000 2014,2799376495,false,,42,54,86,0,Canada ,Naz Tabibi,NazTabibi,119,,,false
,Sun May 08 20:04:44 +0000 2016,YXJfire,,,0,729401670225018880,,,,en,,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Alberta is joining efforts to fight Siphon Creek wildfire #YXJfire,https://twitter.com/peadarhouston/status/729401670225018880,Wed Oct 13 19:53:09 +0000 2010,202320673,false,TSN | From the land of Alexander Keith's and the Donair,9651,553,647,12,"Toronto, Ontario",Peter Houston,peadarhouston,6027,,,false
,Mon May 16 17:48:37 +0000 2016,,,http://bit.ly/1TSNueg,0,732266518680076288,,,,en,,false,,3,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Out-of-control wildfire forces new evacuation in the Municipal District of Greenview: https://t.co/ME2Pv96q1j,https://twitter.com/CTVCalgary/status/732266518680076288,Mon Feb 16 22:32:09 +0000 2009,21037096,false,"Calgary’s source for local, breaking news & weather. Headlines from across Canada & around the world. Send news tips to calgarydesk@bellmedia.ca",1110,212608,476,1491,"Calgary, Alberta, Canada",CTV News Calgary,CTVCalgary,213212,,http://CTVNewsCalgary.ca,true
,Thu May 19 02:55:15 +0000 2016,ymmfire ableg,,,0,733128860867252224,,,,en,,,,2,733125704573816832,ScottInYEG,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AB gov has just released detailed  new images of wildfire-damaged areas.  Follow the links to view #ymmfire #ableg  https://t.co/8zlpUeGxjU,https://twitter.com/erynnwatson/status/733128860867252224,Thu Feb 26 22:48:19 +0000 2009,22074696,false,"Fan of evidence based decision making and figuring out root causes. 
Pagan, mother, lover, friend.  
Tweets are my own opinion.",12698,1269,2134,18,"Alberta, Canada",Erynn Watson,erynnwatson,17569,,,false
,Fri May 06 19:03:30 +0000 2016,ymm ymmfire,,http://globalnews.ca/news/2684778/fort-mcmurray-wildfire-first-clear-satellite-images-show-deserted-streets-burned-homes/?sf25806120=1,0,728661485954600960,,,,en,,false,,2,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fort McMurray wildfire: First clear satellite images show deserted streets, burned homes https://t.co/rNWsIfA7NF #ymm #ymmfire",https://twitter.com/wapimaskwa69/status/728661485954600960,Fri Feb 25 21:45:20 +0000 2011,257644524,false,"Dad jokes, very bad puns, jokes, swearing at clouds, political opinions, and random factoids. 0.275 Giraffe high",88719,3986,2079,90,"Saskatoon, Saskatchewan",@wapimaskwa@mstdn.ca,wapimaskwa69,130683,,,false
,Mon May 09 15:53:51 +0000 2016,Calgary yyc yymfire FortMacFire,,http://bit.ly/21OOFS8,0,729700920955576324,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fort McMurray wildfire evacuees in #Calgary thank those who've given a helping hand: https://t.co/HE7AdnNz6h #yyc #yymfire #FortMacFire,https://twitter.com/alia_d/status/729700920955576324,Thu May 28 05:15:35 +0000 2009,43053026,false,Sustainability Consultant @SSGcoop | Deputy Editor @asparagusmag | Journalist interested in #immigration #globaldevelopment #sustainability #humanrights,1661,1668,2444,77,"Vancouver, British Columbia",Alia Dharssi,alia_d,2227,,http://www.aliadharssi.com,false
,Sun May 08 23:09:57 +0000 2016,Whiteshell cbcmb,,,2,729448283370749952,,,,en,,,,9,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ON is sending 107 fire personnel to assist with #Whiteshell wildfire along Manitoba-Ontario border. Crews to assemble at Falcon Lake #cbcmb,https://twitter.com/jillcoubrough/status/729448283370749952,Thu Dec 27 22:30:35 +0000 2012,1040752729,false,Journalist. Formerly @CBCNews. (she/her),2370,3505,1401,93,,Jill Coubrough,jillcoubrough,7128,,,false
,Thu May 12 14:36:14 +0000 2016,YMMfire,,http://www.wawanesa.com/canada/news/Wildfire-in-Northern-Alberta,1,730768552412618752,,,,en,,false,,6,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",We've posted updated information regarding temporary claims centres on our Northern Alberta Wildfire page. https://t.co/5HcfB41nv7 #YMMfire,https://twitter.com/Wawanesa/status/730768552412618752,Fri Oct 07 19:42:56 +0000 2011,386723289,false,"The Wawanesa Mutual Insurance Company is the largest Property and Casualty mutual insurer in Canada. 
En français @WawanesaFR 
Visit our US account @WawanesaUS",3197,3580,488,48,Canada,Wawanesa Insurance,Wawanesa,1644,,http://wawanesa.com/canada,false
,Mon May 09 00:48:54 +0000 2016,,,https://www.edmontonhumanesociety.com/support-ehs/donations/fort-mcmurray-wildfire-donation-form?givalanche=pnVkyKM,0,729473185171709952,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I'm starting a Givalanche of good! Any gift can help an animal affected by the Fort McMurray fire https://t.co/BXLPI2l0QF,https://twitter.com/BarbiM04/status/729473185171709952,Sun Jun 07 02:43:55 +0000 2009,45268500,false,She/Her-Hobby artist-Displaced Newfie 🇨🇦 Empath-NO DISTURBING ABUSE PICS-NO DMS-Support kids/animal/ LGBTQ rights 🏳️‍🌈⚧  Political RT's-Liberal leaning,45754,1838,1485,105,,Barbara M,BarbiM04,23668,,,false
